wav,frame_idx,time_s,token,label,prob,pred
./chunk_4Tanya/chunk_4.wav,557,15.039,अ,0,0.0943070575594902,0
./chunk_4Tanya/chunk_4.wav,558,15.065999999999999,अ,0,0.7570171356201172,1
./chunk_4Tanya/chunk_4.wav,559,15.093,ल,1,0.6703031659126282,0
./chunk_4Tanya/chunk_4.wav,560,15.12,ल,0,0.4109698534011841,0
./chunk_4Tanya/chunk_4.wav,561,15.147,ल,0,0.5128195881843567,0
./chunk_4Tanya/chunk_4.wav,562,15.174,न,0,0.3846112787723541,0
./chunk_4Tanya/chunk_4.wav,563,15.201,न,0,0.24763768911361694,0
./chunk_4Tanya/chunk_4.wav,564,15.228,न,0,0.3239379823207855,0
./chunk_4Tanya/chunk_4.wav,565,15.254999999999999,न,0,0.4254381060600281,0
./chunk_4Tanya/chunk_4.wav,566,15.282,ए,0,0.3073282837867737,0
./chunk_4Tanya/chunk_4.wav,567,15.309,ए,0,0.5214246511459351,0
./chunk_4Tanya/chunk_4.wav,568,15.336,व,1,0.5604701042175293,0
./chunk_4Tanya/chunk_4.wav,569,15.363,व,0,0.3471890389919281,0
./chunk_4Tanya/chunk_4.wav,570,15.39,अ,0,0.04882482811808586,0
./chunk_4Tanya/chunk_4.wav,571,15.417,अ,0,0.11588060110807419,0
./chunk_4Tanya/chunk_4.wav,572,15.443999999999999,अ,0,0.1303797960281372,0
./chunk_4Tanya/chunk_4.wav,573,15.471,अ,0,0.4407029449939728,0
./chunk_4Tanya/chunk_4.wav,574,15.498,ल,1,0.8496233224868774,1
./chunk_4Tanya/chunk_4.wav,575,15.525,ल,0,0.7294393181800842,1
./chunk_4Tanya/chunk_4.wav,576,15.552,ल,0,0.19142360985279083,0
./chunk_4Tanya/chunk_4.wav,577,15.579,ल,0,0.2738305330276489,0
./chunk_4Tanya/chunk_4.wav,578,15.606,इ,0,0.19216743111610413,0
./chunk_4Tanya/chunk_4.wav,579,15.633,इ,0,0.15462380647659302,0
./chunk_4Tanya/chunk_4.wav,600,16.2,क,1,0.7392925024032593,1
./chunk_4Tanya/chunk_4.wav,601,16.227,क,0,0.8462403416633606,1
./chunk_4Tanya/chunk_4.wav,602,16.254,ए,0,0.15185339748859406,0
./chunk_4Tanya/chunk_4.wav,603,16.281,ए,0,0.061448730528354645,0
./chunk_4Tanya/chunk_4.wav,604,16.308,ए,0,0.30688807368278503,0
./chunk_4Tanya/chunk_4.wav,605,16.335,ए,0,0.26692894101142883,0
./chunk_4Tanya/chunk_4.wav,606,16.362,फ,1,0.8307504057884216,1
./chunk_4Tanya/chunk_4.wav,607,16.389,फ,0,0.6267581582069397,0
./chunk_4Tanya/chunk_4.wav,608,16.416,फ,0,0.7921102046966553,1
./chunk_4Tanya/chunk_4.wav,609,16.443,फ,0,0.5249011516571045,0
./chunk_4Tanya/chunk_4.wav,610,16.47,ए,0,0.36983492970466614,0
./chunk_4Tanya/chunk_4.wav,611,16.497,ए,0,0.1368301659822464,0
./chunk_4Tanya/chunk_4.wav,612,16.524,ए,0,0.07121234387159348,0
./chunk_4Tanya/chunk_4.wav,613,16.551,ए,0,0.8539591431617737,1
./chunk_4Tanya/chunk_4.wav,614,16.578,प,1,0.860319197177887,1
./chunk_4Tanya/chunk_4.wav,615,16.605,प,0,0.6625260710716248,0
./chunk_4Tanya/chunk_4.wav,616,16.632,प,0,0.8107869625091553,1
./chunk_4Tanya/chunk_4.wav,617,16.659,प,0,0.21803797781467438,0
./chunk_4Tanya/chunk_4.wav,618,16.686,अ,0,0.05852966755628586,0
./chunk_4Tanya/chunk_4.wav,619,16.713,अ,0,0.6916820406913757,0
./chunk_4Tanya/chunk_4.wav,620,16.74,अ,0,0.3547993004322052,0
./chunk_4Tanya/chunk_4.wav,621,16.767,अ,0,0.8012871146202087,1
./chunk_4Tanya/chunk_4.wav,622,16.794,र,1,0.6131525039672852,0
./chunk_4Tanya/chunk_4.wav,623,16.821,र,0,0.05010437220335007,0
./chunk_4Tanya/chunk_4.wav,624,16.848,र,0,0.0755670815706253,0
./chunk_4Tanya/chunk_4.wav,625,16.875,र,0,0.25827082991600037,0
./chunk_4Tanya/chunk_4.wav,626,16.902,उ,0,0.30253511667251587,0
./chunk_4Tanya/chunk_4.wav,627,16.929,उ,0,0.48947346210479736,0
./chunk_4Tanya/chunk_4.wav,628,16.956,क,1,0.599729061126709,0
./chunk_4Tanya/chunk_4.wav,629,16.983,क,0,0.4079946279525757,0
./chunk_4Tanya/chunk_4.wav,630,17.01,इ,0,0.14180833101272583,0
./chunk_4Tanya/chunk_4.wav,631,17.037,इ,0,0.09075434505939484,0
./chunk_4Tanya/chunk_4.wav,632,17.064,इ,0,0.2043236941099167,0
./chunk_4Tanya/chunk_4.wav,633,17.091,इ,0,0.1675504893064499,0
./chunk_4Tanya/chunk_4.wav,634,17.118,इ,0,0.217345729470253,0
./chunk_4Tanya/chunk_4.wav,635,17.145,इ,0,0.32208701968193054,0
./chunk_4Tanya/chunk_4.wav,696,18.791999999999998,अ,0,0.1686105579137802,0
./chunk_4Tanya/chunk_4.wav,697,18.819,अ,0,0.08547643572092056,0
./chunk_4Tanya/chunk_4.wav,698,18.846,अ,0,0.31051358580589294,0
./chunk_4Tanya/chunk_4.wav,699,18.873,अ,0,0.3991755247116089,0
./chunk_4Tanya/chunk_4.wav,700,18.9,ड,1,0.8002581596374512,1
./chunk_4Tanya/chunk_4.wav,701,18.927,ड,0,0.8055405616760254,1
./chunk_4Tanya/chunk_4.wav,702,18.954,अ,0,0.5838124752044678,0
./chunk_4Tanya/chunk_4.wav,703,18.980999999999998,अ,0,0.06861599534749985,0
./chunk_4Tanya/chunk_4.wav,704,19.008,अ,0,0.09229378402233124,0
./chunk_4Tanya/chunk_4.wav,705,19.035,अ,0,0.4596593677997589,0
./chunk_4Tanya/chunk_4.wav,706,19.062,र,1,0.8572157621383667,1
./chunk_4Tanya/chunk_4.wav,707,19.089,र,0,0.6211416125297546,0
./chunk_4Tanya/chunk_4.wav,708,19.116,क,0,0.7754325866699219,1
./chunk_4Tanya/chunk_4.wav,709,19.143,क,0,0.4127978980541229,0
./chunk_4Tanya/chunk_4.wav,710,19.169999999999998,अ,0,0.39648693799972534,0
./chunk_4Tanya/chunk_4.wav,711,19.197,अ,0,0.1002194955945015,0
./chunk_4Tanya/chunk_4.wav,712,19.224,अ,0,0.247118279337883,0
./chunk_4Tanya/chunk_4.wav,713,19.251,अ,0,0.8036701679229736,1
./chunk_4Tanya/chunk_4.wav,714,19.278,र,1,0.9002489447593689,1
./chunk_4Tanya/chunk_4.wav,715,19.305,र,0,0.6485462188720703,0
./chunk_4Tanya/chunk_4.wav,716,19.332,न,0,0.8470134735107422,1
./chunk_4Tanya/chunk_4.wav,717,19.358999999999998,न,0,0.3322383463382721,0
./chunk_4Tanya/chunk_4.wav,718,19.386,ए,0,0.40291592478752136,0
./chunk_4Tanya/chunk_4.wav,719,19.413,ए,0,0.1806659996509552,0
./chunk_4Tanya/chunk_4.wav,720,19.44,क,1,0.7112333178520203,1
./chunk_4Tanya/chunk_4.wav,721,19.467,क,0,0.7226548790931702,1
./chunk_4Tanya/chunk_4.wav,724,19.548,इ,0,0.3851834237575531,0
./chunk_4Tanya/chunk_4.wav,725,19.575,इ,0,0.19522228837013245,0
./chunk_4Tanya/chunk_4.wav,726,19.602,ब,1,0.25720879435539246,0
./chunk_4Tanya/chunk_4.wav,727,19.629,ब,0,0.32699885964393616,0
./chunk_4Tanya/chunk_4.wav,728,19.656,ब,0,0.7224164009094238,1
./chunk_4Tanya/chunk_4.wav,729,19.683,ब,0,0.5137760043144226,0
./chunk_4Tanya/chunk_4.wav,730,19.71,अ,0,0.10680927336215973,0
./chunk_4Tanya/chunk_4.wav,731,19.737,अ,0,0.1282297968864441,0
./chunk_4Tanya/chunk_4.wav,732,19.764,अ,0,0.05472502484917641,0
./chunk_4Tanya/chunk_4.wav,733,19.791,अ,0,0.0899680033326149,0
./chunk_4Tanya/chunk_4.wav,734,19.818,द,1,0.9444904327392578,1
./chunk_4Tanya/chunk_4.wav,735,19.845,द,0,0.4820796251296997,0
./chunk_4Tanya/chunk_4.wav,736,19.872,अ,0,0.4657112956047058,0
./chunk_4Tanya/chunk_4.wav,737,19.899,अ,0,0.7728230953216553,1
./chunk_4Tanya/chunk_4.wav,738,19.926,अ,0,0.5001050233840942,0
./chunk_4Tanya/chunk_4.wav,739,19.953,अ,0,0.277950644493103,0
./chunk_4Tanya/chunk_4.wav,760,20.52,ए,0,0.6119580864906311,0
./chunk_4Tanya/chunk_4.wav,761,20.547,ए,0,0.19017618894577026,0
./chunk_4Tanya/chunk_4.wav,762,20.573999999999998,ए,0,0.10843487828969955,0
./chunk_4Tanya/chunk_4.wav,763,20.601,ए,0,0.4339362382888794,0
./chunk_4Tanya/chunk_4.wav,764,20.628,क,1,0.8060538172721863,1
./chunk_4Tanya/chunk_4.wav,765,20.655,क,0,0.6503710150718689,0
./chunk_4Tanya/chunk_4.wav,766,20.682,क,0,0.7229552865028381,1
./chunk_4Tanya/chunk_4.wav,767,20.709,क,0,0.3274575471878052,0
./chunk_4Tanya/chunk_4.wav,768,20.736,द,0,0.4734358489513397,0
./chunk_4Tanya/chunk_4.wav,769,20.762999999999998,द,0,0.7430375218391418,1
./chunk_4Tanya/chunk_4.wav,770,20.79,उ,0,0.5353391170501709,0
./chunk_4Tanya/chunk_4.wav,771,20.817,उ,0,0.18218478560447693,0
./chunk_4Tanya/chunk_4.wav,772,20.844,उ,0,0.40656182169914246,0
./chunk_4Tanya/chunk_4.wav,773,20.871,उ,0,0.26421454548835754,0
./chunk_4Tanya/chunk_4.wav,774,20.898,स,1,0.610190749168396,0
./chunk_4Tanya/chunk_4.wav,775,20.925,स,0,0.4680522382259369,0
./chunk_4Tanya/chunk_4.wav,778,21.006,स,0,0.317869633436203,0
./chunk_4Tanya/chunk_4.wav,779,21.033,स,0,0.0641329288482666,0
./chunk_4Tanya/chunk_4.wav,780,21.06,र,0,0.4420686364173889,0
./chunk_4Tanya/chunk_4.wav,781,21.087,र,0,0.3188287317752838,0
./chunk_4Tanya/chunk_4.wav,782,21.114,ए,0,0.5379486680030823,0
./chunk_4Tanya/chunk_4.wav,783,21.141,ए,0,0.8738043904304504,1
./chunk_4Tanya/chunk_4.wav,784,21.168,क,1,0.7215174436569214,1
./chunk_4Tanya/chunk_4.wav,785,21.195,क,0,0.49379631876945496,0
./chunk_4Tanya/chunk_4.wav,786,21.222,अ,0,0.21828879415988922,0
./chunk_4Tanya/chunk_4.wav,787,21.249,अ,0,0.10340329259634018,0
./chunk_4Tanya/chunk_4.wav,788,21.276,अ,0,0.8129246234893799,1
./chunk_4Tanya/chunk_4.wav,789,21.303,अ,0,0.7034000754356384,1
./chunk_4Tanya/chunk_4.wav,790,21.33,द,1,0.74486243724823,1
./chunk_4Tanya/chunk_4.wav,791,21.357,द,0,0.3083822727203369,0
./chunk_4Tanya/chunk_4.wav,792,21.384,द,0,0.1345626413822174,0
./chunk_4Tanya/chunk_4.wav,793,21.411,द,0,0.46629226207733154,0
./chunk_4Tanya/chunk_4.wav,794,21.438,ए,0,0.5102025866508484,0
./chunk_4Tanya/chunk_4.wav,795,21.465,ए,0,0.42715969681739807,0
./chunk_4Tanya/chunk_4.wav,796,21.492,ए,0,0.5919557809829712,0
./chunk_4Tanya/chunk_4.wav,797,21.519,ए,0,0.5070899128913879,0
./chunk_4Tanya/chunk_4.wav,798,21.546,ख,1,0.5735171437263489,0
./chunk_4Tanya/chunk_4.wav,799,21.573,ख,0,0.31764596700668335,0
./chunk_4Tanya/chunk_4.wav,800,21.6,र,0,0.15099677443504333,0
./chunk_4Tanya/chunk_4.wav,801,21.627,र,0,0.13377048075199127,0
./chunk_4Tanya/chunk_4.wav,802,21.654,ह,0,0.100868821144104,0
./chunk_4Tanya/chunk_4.wav,803,21.681,ह,0,0.503113329410553,0
./chunk_4Tanya/chunk_4.wav,804,21.708,ह,0,0.24824513494968414,0
./chunk_4Tanya/chunk_4.wav,805,21.735,ह,0,0.12243766337633133,0
./chunk_4Tanya/chunk_4.wav,806,21.762,ए,0,0.4225139915943146,0
./chunk_4Tanya/chunk_4.wav,807,21.789,ए,0,0.4401780962944031,0
./chunk_4Tanya/chunk_4.wav,808,21.816,थ,1,0.4921327829360962,0
./chunk_4Tanya/chunk_4.wav,809,21.843,थ,0,0.6306230425834656,0
./chunk_4Tanya/chunk_4.wav,810,21.87,ए,0,0.5636805295944214,0
./chunk_4Tanya/chunk_4.wav,811,21.897,ए,0,0.21621304750442505,0
./chunk_4Tanya/chunk_4.wav,812,21.924,ए,0,0.12591403722763062,0
./chunk_4Tanya/chunk_4.wav,813,21.951,ए,0,0.2649267017841339,0
./chunk_4Tanya/chunk_4.wav,814,21.977999999999998,ए,0,0.2382878214120865,0
./chunk_4Tanya/chunk_4.wav,815,22.005,ए,0,0.31404533982276917,0
./chunk_4Tanya/chunk_4.wav,864,23.328,ग,1,0.3475387990474701,0
./chunk_4Tanya/chunk_4.wav,865,23.355,ग,0,0.04856261983513832,0
./chunk_4Tanya/chunk_4.wav,866,23.382,अ,0,0.526877760887146,0
./chunk_4Tanya/chunk_4.wav,867,23.409,अ,0,0.6706436276435852,0
./chunk_4Tanya/chunk_4.wav,868,23.436,ज,1,0.6567981243133545,0
./chunk_4Tanya/chunk_4.wav,869,23.463,ज,0,0.3351013958454132,0
./chunk_4Tanya/chunk_4.wav,870,23.49,ए,0,0.01659983955323696,0
./chunk_4Tanya/chunk_4.wav,871,23.517,ए,0,0.044918037950992584,0
./chunk_4Tanya/chunk_4.wav,872,23.544,ए,0,0.4561866819858551,0
./chunk_4Tanya/chunk_4.wav,873,23.571,ए,0,0.8002386689186096,1
./chunk_4Tanya/chunk_4.wav,874,23.598,न,1,0.5517808794975281,0
./chunk_4Tanya/chunk_4.wav,875,23.625,न,0,0.32875746488571167,0
./chunk_4Tanya/chunk_4.wav,876,23.652,द,0,0.1647202968597412,0
./chunk_4Tanya/chunk_4.wav,877,23.679,द,0,0.21963369846343994,0
./chunk_4Tanya/chunk_4.wav,878,23.706,र,0,0.19681791961193085,0
./chunk_4Tanya/chunk_4.wav,879,23.733,र,0,0.07873072475194931,0
./chunk_4Tanya/chunk_4.wav,882,23.814,त,0,0.47292429208755493,0
./chunk_4Tanya/chunk_4.wav,883,23.841,त,0,0.10248023271560669,0
./chunk_4Tanya/chunk_4.wav,884,23.868,अ,0,0.13983912765979767,0
./chunk_4Tanya/chunk_4.wav,885,23.895,अ,0,0.886932373046875,1
./chunk_4Tanya/chunk_4.wav,886,23.922,ब,1,0.7888297438621521,1
./chunk_4Tanya/chunk_4.wav,887,23.948999999999998,ब,0,0.568506121635437,0
./chunk_4Tanya/chunk_4.wav,888,23.976,त,0,0.6706058979034424,0
./chunk_4Tanya/chunk_4.wav,889,24.003,त,0,0.5154988169670105,0
./chunk_4Tanya/chunk_4.wav,890,24.03,अ,0,0.35759976506233215,0
./chunk_4Tanya/chunk_4.wav,891,24.057,अ,0,0.04052633047103882,0
./chunk_4Tanya/chunk_4.wav,892,24.084,अ,0,0.09575684368610382,0
./chunk_4Tanya/chunk_4.wav,893,24.111,अ,0,0.6526856422424316,0
./chunk_4Tanya/chunk_4.wav,894,24.137999999999998,क,1,0.5989669561386108,0
./chunk_4Tanya/chunk_4.wav,895,24.165,क,0,0.22802028059959412,0
./chunk_4Tanya/chunk_4.wav,896,24.192,अ,0,0.1296704262495041,0
./chunk_4Tanya/chunk_4.wav,897,24.219,अ,0,0.03247276693582535,0
./chunk_4Tanya/chunk_4.wav,898,24.246,प,1,0.7037650346755981,1
./chunk_4Tanya/chunk_4.wav,899,24.273,प,0,0.8268757462501526,1
./chunk_4Tanya/chunk_4.wav,904,24.408,न,0,0.04877248406410217,0
./chunk_4Tanya/chunk_4.wav,905,24.435,न,0,0.3883291184902191,0
./chunk_4Tanya/chunk_4.wav,906,24.462,ए,0,0.3527383804321289,0
./chunk_4Tanya/chunk_4.wav,907,24.489,ए,0,0.8094591498374939,1
./chunk_4Tanya/chunk_4.wav,908,24.516,म,1,0.6929086446762085,0
./chunk_4Tanya/chunk_4.wav,909,24.543,म,0,0.3605377674102783,0
./chunk_4Tanya/chunk_4.wav,910,24.57,अ,0,0.39699509739875793,0
./chunk_4Tanya/chunk_4.wav,911,24.597,अ,0,0.31208178400993347,0
./chunk_4Tanya/chunk_4.wav,912,24.624,अ,0,0.6579147577285767,0
./chunk_4Tanya/chunk_4.wav,913,24.651,अ,0,0.5868610143661499,0
./chunk_4Tanya/chunk_4.wav,914,24.678,ब,1,0.707790732383728,1
./chunk_4Tanya/chunk_4.wav,915,24.705,ब,0,0.4838351011276245,0
./chunk_4Tanya/chunk_4.wav,916,24.732,ब,0,0.06898932158946991,0
./chunk_4Tanya/chunk_4.wav,917,24.759,अ,0,0.052309684455394745,0
./chunk_4Tanya/chunk_4.wav,918,24.786,अ,0,0.1715565174818039,0
./chunk_4Tanya/chunk_4.wav,919,24.813,इ,0,0.22076062858104706,0
./chunk_4Tanya/chunk_4.wav,920,24.84,इ,0,0.660544216632843,0
./chunk_4Tanya/chunk_4.wav,921,24.867,इ,0,0.28298357129096985,0
./chunk_4Tanya/chunk_4.wav,922,24.894,ल,1,0.8736061453819275,1
./chunk_4Tanya/chunk_4.wav,923,24.921,ल,0,0.37681373953819275,0
./chunk_4Tanya/chunk_4.wav,930,25.11,प,0,0.15204791724681854,0
./chunk_4Tanya/chunk_4.wav,931,25.137,अ,0,0.05940729007124901,0
./chunk_4Tanya/chunk_4.wav,932,25.164,अ,0,0.6445382237434387,0
./chunk_4Tanya/chunk_4.wav,933,25.191,अ,0,0.6426092386245728,0
./chunk_4Tanya/chunk_4.wav,934,25.218,र,1,0.6851162910461426,0
./chunk_4Tanya/chunk_4.wav,935,25.245,र,0,0.4335095286369324,0
./chunk_4Tanya/chunk_4.wav,968,26.136,ट,0,0.3692895770072937,0
./chunk_4Tanya/chunk_4.wav,969,26.163,ट,0,0.037996161729097366,0
./chunk_4Tanya/chunk_4.wav,970,26.19,उ,0,0.14655745029449463,0
./chunk_4Tanya/chunk_4.wav,971,26.217,उ,0,0.7905786633491516,1
./chunk_4Tanya/chunk_4.wav,972,26.244,उ,0,0.748921811580658,1
./chunk_4Tanya/chunk_4.wav,973,26.271,इ,0,0.8500804305076599,1
./chunk_4Tanya/chunk_4.wav,976,26.352,ट,1,0.4434903860092163,0
./chunk_4Tanya/chunk_4.wav,977,26.379,ट,0,0.013178776949644089,0
./chunk_4Tanya/chunk_4.wav,978,26.406,अ,0,0.0918579027056694,0
./chunk_4Tanya/chunk_4.wav,979,26.433,अ,0,0.3141530752182007,0
./chunk_4Tanya/chunk_4.wav,980,26.46,अ,0,0.7212566137313843,1
./chunk_4Tanya/chunk_4.wav,981,26.487,र,1,0.609277069568634,0
./chunk_4Tanya/chunk_4.wav,984,26.568,च,0,0.48446375131607056,0
./chunk_4Tanya/chunk_4.wav,985,26.595,च,0,0.3139490485191345,0
./chunk_4Tanya/chunk_4.wav,986,26.622,ए,0,0.10070261359214783,0
./chunk_4Tanya/chunk_4.wav,987,26.649,ए,0,0.030399836599826813,0
./chunk_4Tanya/chunk_4.wav,988,26.676,ए,0,0.8308181762695312,1
./chunk_4Tanya/chunk_4.wav,989,26.703,ए,0,0.741005003452301,1
./chunk_4Tanya/chunk_4.wav,990,26.73,क,1,0.8743151426315308,1
./chunk_4Tanya/chunk_4.wav,991,26.757,क,0,0.409296452999115,0
./chunk_4Tanya/chunk_4.wav,994,26.838,क,0,0.057791758328676224,0
./chunk_4Tanya/chunk_4.wav,995,26.865,अ,0,0.015710292384028435,0
./chunk_4Tanya/chunk_4.wav,996,26.892,अ,0,0.7005239725112915,1
./chunk_4Tanya/chunk_4.wav,997,26.919,अ,0,0.29969415068626404,0
./chunk_4Tanya/chunk_4.wav,998,26.945999999999998,र,1,0.7948540449142456,1
./chunk_4Tanya/chunk_4.wav,999,26.973,र,0,0.603988766670227,0
./chunk_4Tanya/chunk_4.wav,1000,27.0,र,0,0.28217047452926636,0
./chunk_4Tanya/chunk_4.wav,1001,27.027,र,0,0.020653577521443367,0
./chunk_4Tanya/chunk_4.wav,1002,27.054,ह,0,0.21201395988464355,0
./chunk_4Tanya/chunk_4.wav,1003,27.081,ह,0,0.28938332200050354,0
./chunk_4Tanya/chunk_4.wav,1004,27.108,ह,0,0.25318363308906555,0
./chunk_4Tanya/chunk_4.wav,1005,27.134999999999998,ह,0,0.11017916351556778,0
./chunk_4Tanya/chunk_4.wav,1006,27.162,अ,0,0.05301923677325249,0
./chunk_4Tanya/chunk_4.wav,1007,27.189,अ,0,0.16727232933044434,0
./chunk_4Tanya/chunk_4.wav,1012,27.323999999999998,थ,1,0.3784899115562439,0
./chunk_4Tanya/chunk_4.wav,1013,27.351,थ,0,0.14365610480308533,0
./chunk_4Tanya/chunk_4.wav,1014,27.378,अ,0,0.12369183450937271,0
./chunk_4Tanya/chunk_4.wav,1015,27.405,अ,0,0.2078504115343094,0
./chunk_4Tanya/chunk_4.wav,1016,27.432,अ,0,0.14583440124988556,0
./chunk_4Tanya/chunk_4.wav,1017,27.459,अ,0,0.27177414298057556,0
./chunk_4Tanya/chunk_4.wav,1018,27.486,अ,0,0.20101194083690643,0
./chunk_4Tanya/chunk_4.wav,1019,27.512999999999998,अ,0,0.25160256028175354,0
./chunk_4Tanya/chunk_4.wav,1090,29.43,प,1,0.6852684020996094,0
./chunk_4Tanya/chunk_4.wav,1091,29.457,प,0,0.20579379796981812,0
./chunk_4Tanya/chunk_4.wav,1092,29.483999999999998,प,0,0.23897002637386322,0
./chunk_4Tanya/chunk_4.wav,1093,29.511,प,0,0.6704629063606262,0
./chunk_4Tanya/chunk_4.wav,1094,29.538,इ,0,0.5000269412994385,0
./chunk_4Tanya/chunk_4.wav,1095,29.565,इ,0,0.5762736797332764,0
./chunk_4Tanya/chunk_4.wav,1098,29.646,छ,1,0.3438538610935211,0
./chunk_4Tanya/chunk_4.wav,1099,29.673,छ,0,0.25304675102233887,0
./chunk_4Tanya/chunk_4.wav,1100,29.7,ए,0,0.1124710813164711,0
./chunk_4Tanya/chunk_4.wav,1101,29.727,ए,0,0.024733269587159157,0
./chunk_4Tanya/chunk_4.wav,1102,29.754,ए,0,0.5720330476760864,0
./chunk_4Tanya/chunk_4.wav,1103,29.781,ए,0,0.2980623245239258,0
./chunk_4Tanya/chunk_4.wav,1104,29.808,ह,1,0.5102255940437317,0
./chunk_4Tanya/chunk_4.wav,1105,29.835,ह,0,0.231780007481575,0
./chunk_4Tanya/chunk_4.wav,1106,29.862,इ,0,0.2710358500480652,0
./chunk_4Tanya/chunk_4.wav,1107,29.889,इ,0,0.23906752467155457,0
./chunk_7_deepak/chunk_7.wav,2,0.054,ए,0,0.20693787932395935,0
./chunk_7_deepak/chunk_7.wav,3,0.081,ए,0,0.36136117577552795,0
./chunk_7_deepak/chunk_7.wav,4,0.108,थ,1,0.6629441976547241,0
./chunk_7_deepak/chunk_7.wav,5,0.135,थ,0,0.2830929458141327,0
./chunk_7_deepak/chunk_7.wav,6,0.162,ए,0,0.20423391461372375,0
./chunk_7_deepak/chunk_7.wav,7,0.189,ए,0,0.5992302298545837,0
./chunk_7_deepak/chunk_7.wav,40,1.08,ए,0,0.00659869285300374,0
./chunk_7_deepak/chunk_7.wav,41,1.107,ए,0,0.17880795896053314,0
./chunk_7_deepak/chunk_7.wav,42,1.134,क,1,0.38831520080566406,0
./chunk_7_deepak/chunk_7.wav,43,1.161,क,0,0.6856563687324524,0
./chunk_7_deepak/chunk_7.wav,44,1.188,ब,0,0.9016351699829102,1
./chunk_7_deepak/chunk_7.wav,45,1.215,ब,0,0.852584183216095,1
./chunk_7_deepak/chunk_7.wav,46,1.242,ब,0,0.5137803554534912,0
./chunk_7_deepak/chunk_7.wav,47,1.269,ब,0,0.506563663482666,0
./chunk_7_deepak/chunk_7.wav,48,1.296,ब,0,0.31045469641685486,0
./chunk_7_deepak/chunk_7.wav,49,1.323,ब,0,0.08928265422582626,0
./chunk_7_deepak/chunk_7.wav,50,1.35,अ,0,0.14264710247516632,0
./chunk_7_deepak/chunk_7.wav,51,1.377,अ,0,0.9063776135444641,1
./chunk_7_deepak/chunk_7.wav,52,1.404,र,1,0.9013829827308655,1
./chunk_7_deepak/chunk_7.wav,53,1.431,र,0,0.8558031320571899,1
./chunk_7_deepak/chunk_7.wav,54,1.458,इ,0,0.5570821762084961,0
./chunk_7_deepak/chunk_7.wav,55,1.4849999999999999,इ,0,0.7232105135917664,1
./chunk_7_deepak/chunk_7.wav,56,1.512,इ,0,0.4861288368701935,0
./chunk_7_deepak/chunk_7.wav,57,1.539,इ,0,0.6071245074272156,0
./chunk_7_deepak/chunk_7.wav,58,1.566,इ,0,0.2725375294685364,0
./chunk_7_deepak/chunk_7.wav,59,1.593,इ,0,0.3099991977214813,0
./chunk_7_deepak/chunk_7.wav,72,1.944,म,1,0.3022499978542328,0
./chunk_7_deepak/chunk_7.wav,73,1.971,म,0,0.12157352268695831,0
./chunk_7_deepak/chunk_7.wav,74,1.998,ए,0,0.15051482617855072,0
./chunk_7_deepak/chunk_7.wav,75,2.025,ए,0,0.1586766541004181,0
./chunk_7_deepak/chunk_7.wav,76,2.052,ए,0,0.7129652500152588,1
./chunk_7_deepak/chunk_7.wav,77,2.079,ए,0,0.680614173412323,0
./chunk_7_deepak/chunk_7.wav,78,2.106,ब,1,0.9130731225013733,1
./chunk_7_deepak/chunk_7.wav,79,2.133,ब,0,0.9071913361549377,1
./chunk_7_deepak/chunk_7.wav,80,2.16,ब,0,0.47138357162475586,0
./chunk_7_deepak/chunk_7.wav,81,2.187,ब,0,0.1787126362323761,0
./chunk_7_deepak/chunk_7.wav,82,2.214,अ,0,0.1306244283914566,0
./chunk_7_deepak/chunk_7.wav,83,2.241,अ,0,0.10472844541072845,0
./chunk_7_deepak/chunk_7.wav,84,2.268,अ,0,0.3868770897388458,0
./chunk_7_deepak/chunk_7.wav,85,2.295,अ,0,0.3739590048789978,0
./chunk_7_deepak/chunk_7.wav,86,2.322,त,1,0.7764130234718323,1
./chunk_7_deepak/chunk_7.wav,87,2.3489999999999998,त,0,0.6413358449935913,0
./chunk_7_deepak/chunk_7.wav,88,2.376,त,0,0.7920930981636047,1
./chunk_7_deepak/chunk_7.wav,89,2.403,त,0,0.24204584956169128,0
./chunk_7_deepak/chunk_7.wav,90,2.43,ए,0,0.1321881115436554,0
./chunk_7_deepak/chunk_7.wav,91,2.457,ए,0,0.024570703506469727,0
./chunk_7_deepak/chunk_7.wav,92,2.484,ए,0,0.29976946115493774,0
./chunk_7_deepak/chunk_7.wav,93,2.511,ए,0,0.4944027066230774,0
./chunk_7_deepak/chunk_7.wav,94,2.538,ह,1,0.46197354793548584,0
./chunk_7_deepak/chunk_7.wav,95,2.565,ह,0,0.5361374020576477,0
./chunk_7_deepak/chunk_7.wav,96,2.592,इ,0,0.714810848236084,1
./chunk_7_deepak/chunk_7.wav,97,2.6189999999999998,इ,0,0.7245158553123474,1
./chunk_7_deepak/chunk_7.wav,98,2.646,प,1,0.7720741629600525,1
./chunk_7_deepak/chunk_7.wav,99,2.673,प,0,0.3671249449253082,0
./chunk_7_deepak/chunk_7.wav,100,2.7,उ,0,0.07259484380483627,0
./chunk_7_deepak/chunk_7.wav,101,2.727,उ,0,0.12321081012487411,0
./chunk_7_deepak/chunk_7.wav,102,2.754,र,1,0.46257978677749634,0
./chunk_7_deepak/chunk_7.wav,103,2.781,र,0,0.46512189507484436,0
./chunk_7_deepak/chunk_7.wav,104,2.808,इ,0,0.48499929904937744,0
./chunk_7_deepak/chunk_7.wav,105,2.835,इ,0,0.2659945785999298,0
